model_name,target,loss,r2,split,extract_layer,base_target,bin_num,bin_method,800_id,400_id,200_id,MAE,MAD,MADMAE
hk_n2->hk_nh3_5_extract2,hk_nh3,0.7965046167373657,0.1688698679511425,0.05,2,hk_n2,10,equal,252,93,37,1.8968829839175674,2.160383469599427,1.1389123567009183
hk_n2->hk_nh3_3_extract2,hk_nh3,0.7780939936637878,0.1630617470224392,0.03,2,hk_n2,10,equal,244,92,34,1.8708913205731432,2.160383469599427,1.1547348826962318
hk_n2->hk_nh3_1_extract2,hk_nh3,0.7072460055351257,0.1484552223598758,0.01,2,hk_n2,10,equal,254,92,33,1.9646920093017792,2.160383469599427,1.0996041411942188
hk_nh3->hk_co2_100_extract0,hk_co2,0.3236948549747467,0.6870494627081953,1.0,0,hk_nh3,10,equal,529,221,99,0.417366615929712,0.7664751978727791,1.8364554533558088
hk_nh3->hk_co2_50_extract0,hk_co2,0.3150802254676819,0.6911198849725955,0.5,0,hk_nh3,10,equal,527,220,101,0.3960380963716318,0.7664751978727791,1.9353572418789196
hk_nh3->hk_co2_30_extract0,hk_co2,0.3215467631816864,0.6843376456004362,0.3,0,hk_nh3,10,equal,524,221,94,0.4054996545350289,0.7664751978727791,1.8901993856238106
hk_nh3->hk_co2_10_extract0,hk_co2,0.324640542268753,0.6690650535575985,0.1,0,hk_nh3,10,equal,504,214,88,0.4016212453176384,0.7664751978727791,1.9084528191893364
hk_nh3->hk_co2_5_extract0,hk_co2,0.3209675252437591,0.6487706739526078,0.05,0,hk_nh3,10,equal,499,204,88,0.4111590312835428,0.7664751978727791,1.8641818361134421
hk_nh3->hk_co2_3_extract0,hk_co2,0.3010440170764923,0.6388862665228885,0.03,0,hk_nh3,10,equal,496,207,92,0.4037145650868626,0.7664751978727791,1.8985572088732183
hk_nh3->hk_co2_1_extract0,hk_co2,0.2563246488571167,0.5829092004791279,0.01,0,hk_nh3,10,equal,453,187,83,0.46057066225140353,0.7664751978727791,1.664185890881597
hk_nh3->hk_h2o_100_extract0,hk_h2o,0.2169429063796997,0.7870248376716468,1.0,0,hk_nh3,10,equal,653,288,112,1.3555224283570215,2.724305765085555,2.009782876398132
hk_nh3->hk_h2o_50_extract0,hk_h2o,0.2055236250162124,0.7972691772197016,0.5,0,hk_nh3,10,equal,652,289,114,1.2531880640438755,2.724305765085555,2.1739001856549556
hk_nh3->hk_h2o_30_extract0,hk_h2o,0.2001596391201019,0.8016652566216624,0.3,0,hk_nh3,10,equal,653,286,119,1.1913921496991022,2.724305765085555,2.286657475268412
hk_nh3->hk_h2o_10_extract0,hk_h2o,0.2031023651361465,0.7961364193865496,0.1,0,hk_nh3,10,equal,647,287,113,1.178032185418365,2.724305765085555,2.3125902660444275
hk_nh3->hk_h2o_5_extract0,hk_h2o,0.202057272195816,0.7885978353204011,0.05,0,hk_nh3,10,equal,643,278,106,1.2308984627999076,2.724305765085555,2.2132660389294947
hk_nh3->hk_h2o_3_extract0,hk_h2o,0.202552929520607,0.7846857086115809,0.03,0,hk_nh3,10,equal,624,274,110,1.2744757510130709,2.724305765085555,2.137589328725969
hk_nh3->hk_h2o_1_extract0,hk_h2o,0.1752026379108429,0.7713343110393394,0.01,0,hk_nh3,10,equal,634,271,109,1.303889521117142,2.724305765085555,2.0893685553599926
hk_nh3->hk_n2_100_extract0,hk_n2,0.1988345980644226,0.7989885534757578,1.0,0,hk_nh3,10,equal,645,281,134,0.12445846798147073,0.29849026706545106,2.398312239468431
hk_nh3->hk_n2_50_extract0,hk_n2,0.2218959927558899,0.7721917854292638,0.5,0,hk_nh3,10,equal,635,279,135,0.13420772624370492,0.29849026706545106,2.2240915290035463
hk_nh3->hk_n2_30_extract0,hk_n2,0.2103234231472015,0.7833542248550707,0.3,0,hk_nh3,10,equal,629,269,131,0.1309937053121635,0.29849026706545106,2.2786611490539657
hk_nh3->hk_n2_10_extract0,hk_n2,0.2195307463407516,0.758208799136433,0.1,0,hk_nh3,10,equal,614,271,118,0.13523177901396755,0.29849026706545106,2.2072494294009193
hk_nh3->hk_n2_5_extract0,hk_n2,0.2408881187438964,0.7091077290259598,0.05,0,hk_nh3,10,equal,587,256,113,0.14792720229165995,0.29849026706545106,2.017818646207708
hk_nh3->hk_n2_3_extract0,hk_n2,0.2351800352334976,0.681277485797987,0.03,0,hk_nh3,10,equal,586,247,111,0.15796180760784684,0.29849026706545106,1.889635675773461
hk_nh3->hk_n2_1_extract0,hk_n2,0.2671043872833252,0.4642610557347604,0.01,0,hk_nh3,10,equal,576,254,114,0.2053875106742495,0.29849026706545106,1.4533029106081585
hk_nh3->hk_co2_100_extract1,hk_co2,0.375189334154129,0.6372642453902521,1.0,1,hk_nh3,10,equal,475,205,91,0.422149760269046,0.7664751978727791,1.8156475971567207
hk_nh3->hk_co2_50_extract1,hk_co2,0.3875530660152435,0.6200733254177038,0.5,1,hk_nh3,10,equal,463,198,87,0.4317444199668792,0.7664751978727791,1.7752984460843255
hk_nh3->hk_co2_30_extract1,hk_co2,0.4005445837974548,0.6067853690505323,0.3,1,hk_nh3,10,equal,452,194,86,0.44785101257119947,0.7664751978727791,1.7114513004498892
hk_nh3->hk_co2_10_extract1,hk_co2,0.417040467262268,0.5748736292799963,0.1,1,hk_nh3,10,equal,439,190,88,0.45654759041834503,0.7664751978727791,1.6788506038777693
hk_nh3->hk_co2_5_extract1,hk_co2,0.3990648686885834,0.5633101306894446,0.05,1,hk_nh3,10,equal,427,188,82,0.4618285446841877,0.7664751978727791,1.6596531476782534
hk_nh3->hk_co2_3_extract1,hk_co2,0.3758290112018585,0.5491789786173817,0.03,1,hk_nh3,10,equal,436,190,81,0.48028580664944176,0.7664751978727791,1.5958730973539377
hk_nh3->hk_co2_1_extract1,hk_co2,0.3662933111190796,0.4039685807314688,0.01,1,hk_nh3,10,equal,419,180,80,0.5530447245334916,0.7664751978727791,1.3859190113771032
hk_nh3->hk_h2o_100_extract1,hk_h2o,0.2053599059581756,0.7983961183338738,1.0,1,hk_nh3,10,equal,632,285,115,1.1918979995522545,2.724305765085555,2.2856870018315
hk_nh3->hk_h2o_50_extract1,hk_h2o,0.2165200412273407,0.7864221352225045,0.5,1,hk_nh3,10,equal,617,281,109,1.249805250352212,2.724305765085555,2.1797842218360093
hk_nh3->hk_h2o_30_extract1,hk_h2o,0.2172523289918899,0.7847283374270717,0.3,1,hk_nh3,10,equal,611,274,111,1.2452893865013637,2.724305765085555,2.187688897549736
hk_nh3->hk_h2o_10_extract1,hk_h2o,0.2323699444532394,0.7667591036168758,0.1,1,hk_nh3,10,equal,604,265,108,1.2816207333692393,2.724305765085555,2.125672357003508
hk_nh3->hk_h2o_5_extract1,hk_h2o,0.23492531478405,0.7542096506679665,0.05,1,hk_nh3,10,equal,604,259,107,1.3129449175210766,2.724305765085555,2.074958156073461
hk_nh3->hk_h2o_3_extract1,hk_h2o,0.2363921403884887,0.7487144514200377,0.03,1,hk_nh3,10,equal,592,241,101,1.338799696489749,2.724305765085555,2.034886751340412
hk_nh3->hk_h2o_1_extract1,hk_h2o,0.2561947107315063,0.6656274170636809,0.01,1,hk_nh3,10,equal,590,214,86,1.484676031271573,2.724305765085555,1.8349496507681091
hk_nh3->hk_n2_100_extract1,hk_n2,0.3920213282108307,0.6036867213062438,1.0,1,hk_nh3,10,equal,544,222,89,0.18246694515000098,0.29849026706545106,1.6358593980957512
hk_nh3->hk_n2_50_extract1,hk_n2,0.3928963541984558,0.5966352921118413,0.5,1,hk_nh3,10,equal,556,236,101,0.18386540130377887,0.29849026706545106,1.6234172658307322
hk_nh3->hk_n2_30_extract1,hk_n2,0.400697112083435,0.5872579759945576,0.3,1,hk_nh3,10,equal,546,238,104,0.1851163189521943,0.29849026706545106,1.6124470751956517
hk_nh3->hk_n2_10_extract1,hk_n2,0.4452672302722931,0.509582561063162,0.1,1,hk_nh3,10,equal,513,219,79,0.2023454564735019,0.29849026706545106,1.4751518134756822
hk_nh3->hk_n2_5_extract1,hk_n2,0.4309259355068207,0.4796215806763236,0.05,1,hk_nh3,10,equal,499,192,62,0.2102845664084507,0.29849026706545106,1.41945874660945
hk_nh3->hk_n2_3_extract1,hk_n2,0.4101758301258087,0.4441184778239023,0.03,1,hk_nh3,10,equal,456,163,51,0.21858316586427526,0.29849026706545106,1.3655684136755184
hk_nh3->hk_n2_1_extract1,hk_n2,0.4264741241931915,0.1446082620925098,0.01,1,hk_nh3,10,equal,430,163,49,0.26616736064765273,0.29849026706545106,1.1214382798069173
hk_nh3->hk_co2_100_extract2,hk_co2,0.5072683095932007,0.5095694607974883,1.0,2,hk_nh3,10,equal,438,186,80,0.536454841625269,0.7664751978727791,1.4287786005446972
hk_nh3->hk_co2_50_extract2,hk_co2,0.467262327671051,0.5419325152617159,0.5,2,hk_nh3,10,equal,437,179,81,0.5084404012252348,0.7664751978727791,1.5075025431215427
hk_nh3->hk_co2_30_extract2,hk_co2,0.5103456974029541,0.4989937481004107,0.3,2,hk_nh3,10,equal,427,177,79,0.5664750178303601,0.7664751978727791,1.3530609007409258
hk_nh3->hk_co2_10_extract2,hk_co2,0.4522103667259216,0.5390216004179721,0.1,2,hk_nh3,10,equal,421,177,80,0.5110318023602413,0.7664751978727791,1.4998581190696
hk_nh3->hk_co2_5_extract2,hk_co2,0.4211705327033996,0.539120107323836,0.05,2,hk_nh3,10,equal,419,174,80,0.5055555293144672,0.7664751978727791,1.5161048656952059
hk_nh3->hk_co2_3_extract2,hk_co2,0.3766926229000091,0.5481429644344641,0.03,2,hk_nh3,10,equal,424,177,83,0.4888481644715785,0.7664751978727791,1.5679207851814319
hk_nh3->hk_co2_1_extract2,hk_co2,0.2971586287021637,0.5164642912180597,0.01,2,hk_nh3,10,equal,406,179,79,0.5276242846578663,0.7664751978727791,1.4526912808226669
hk_nh3->hk_h2o_100_extract2,hk_h2o,0.3238985240459442,0.6820254762024762,1.0,2,hk_nh3,10,equal,591,234,92,1.5066364513286983,2.724305765085555,1.8082038056911458
hk_nh3->hk_h2o_50_extract2,hk_h2o,0.3089354634284973,0.6952627120800086,0.5,2,hk_nh3,10,equal,592,248,94,1.513846626187239,2.724305765085555,1.7995916613738923
hk_nh3->hk_h2o_30_extract2,hk_h2o,0.2937619686126709,0.7089161778689901,0.3,2,hk_nh3,10,equal,592,250,97,1.4706440469320061,2.724305765085555,1.8524576159464854
hk_nh3->hk_h2o_10_extract2,hk_h2o,0.2700148522853851,0.7289732581270344,0.1,2,hk_nh3,10,equal,590,224,88,1.340668066897462,2.724305765085555,2.0320509098050423
hk_nh3->hk_h2o_5_extract2,hk_h2o,0.2645858526229858,0.7231773529560193,0.05,2,hk_nh3,10,equal,589,217,84,1.392616790001979,2.724305765085555,1.9562494037442157
hk_nh3->hk_h2o_3_extract2,hk_h2o,0.2629047334194183,0.7205315379612366,0.03,2,hk_nh3,10,equal,589,220,91,1.4471831456975828,2.724305765085555,1.8824885939176437
hk_nh3->hk_h2o_1_extract2,hk_h2o,0.2195410877466201,0.7134659310890482,0.01,2,hk_nh3,10,equal,586,219,85,1.442049141572671,2.724305765085555,1.8891906569248256
hk_nh3->hk_n2_100_extract2,hk_n2,0.685483992099762,0.3070114888782131,1.0,2,hk_nh3,10,equal,443,141,49,0.24194876251816758,0.29849026706545106,1.2336920592558842
hk_nh3->hk_n2_50_extract2,hk_n2,0.7111061215400696,0.2699470697297275,0.5,2,hk_nh3,10,equal,373,112,40,0.2503749147567302,0.29849026706545106,1.1921732149383688
hk_nh3->hk_n2_30_extract2,hk_n2,0.6664808392524719,0.3134848959910876,0.3,2,hk_nh3,10,equal,440,170,57,0.24260237550614197,0.29849026706545106,1.2303682783101775
hk_nh3->hk_n2_10_extract2,hk_n2,0.6725823283195496,0.2592176006572081,0.1,2,hk_nh3,10,equal,387,139,51,0.2528981149033047,0.29849026706545106,1.1802787346974826
hk_nh3->hk_n2_5_extract2,hk_n2,0.6040331125259399,0.2705806404545683,0.05,2,hk_nh3,10,equal,331,129,46,0.25300060658930307,0.29849026706545106,1.1798005984625624
hk_nh3->hk_n2_3_extract2,hk_n2,0.5614438652992249,0.2391159084181546,0.03,2,hk_nh3,10,equal,348,115,35,0.2565541212795004,0.29849026706545106,1.1634592559916968
hk_nh3->hk_n2_1_extract2,hk_n2,0.455733060836792,0.0859233488342383,0.01,2,hk_nh3,10,equal,241,58,7,0.28039580317013346,0.29849026706545106,1.0645318642103163
